Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
06월 08일, 두산,1회초,알칸타라,3 노시환,6 (2-2),헛스윙 삼진,1사 1루 0:0,2사 1루 0:0,1.15,0.53,-0.315,52.60%,-0.028
05월 14일, SSG,1회초,김광현,3 노시환,1 (0-0),2루수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.15,0.53,-0.315,52.60%,-0.028
05월 18일, 롯데,6회말,한현희,2 노시환,7 (3-2),헛스윙 삼진,1사 2루 4:0,2사 2루 4:0,0.99,0.75,-0.377,7.80%,-0.028
08월 19일, KT,7회말,손동현,3 노시환,5 (2-2),우익수 플라이 아웃,1사 4:4,2사 4:4,1.15,0.266,-0.167,52.10%,-0.029
04월 19일, 두산,7회말,정철원,3 노시환,6 (2-2),유격수 땅볼 아웃,1사 5:5,2사 5:5,1.15,0.266,-0.167,52.10%,-0.029
06월 20일, KIA,4회말,앤더슨,3 노시환,5 (1-2),유격수 땅볼 아웃,무사 3:1,1사 3:1,1.13,0.523,-0.257,27.70%,-0.029
04월 22일, LG,4회말,임찬규,3 노시환,1 (0-0),2루수 플라이 아웃,무사 2:0,1사 2:0,1.13,0.523,-0.257,27.70%,-0.029
04월 21일, LG,4회말,플럿코,3 노시환,4 (2-1),중견수 플라이 아웃,무사 2:0,1사 2:0,1.13,0.523,-0.257,27.70%,-0.029
08월 25일, KIA,4회초,산체스,3 노시환,8 (3-2),헛스윙 삼진,무사 0:1,1사 0:1,1.14,0.523,-0.257,65.40%,-0.029
09월 22일, 키움,1회말,장재영,3 노시환,7 (3-2),중견수 플라이 아웃,1사 1루 1:0,2사 1루 1:0,1.23,0.53,-0.315,41.80%,-0.03
06월 15일, 롯데,4회초,나균안,3 노시환,5 (0-2),3루수 병살타 아웃,1사 1루 3:0,이닝종료 3:0,0.66,0.53,-0.53,21.10%,-0.03
07월 06일, 롯데,1회말,반즈,3 노시환,2 (1-0),3루수 땅볼 아웃,1사 2루 0:0,2사 3루 0:0,1.21,0.75,-0.363,53.60%,-0.03
06월 15일, 롯데,1회초,나균안,3 노시환,4 (1-2),선행주자아웃 출루,무사 1루 1:0,1사 1루 1:0,1.29,0.94,-0.41,40.00%,-0.03
06월 01일, 키움,3회말,후라도,5 노시환,3 (0-2),우익수 플라이 아웃,"1사 1,2루 0:2","2사 1,2루 0:2",1.32,0.977,-0.493,76.30%,-0.03
05월 20일, LG,1회초,플럿코,3 노시환,5 (2-2),1루수 땅볼 아웃,1사 2루 0:0,2사 3루 0:0,1.21,0.75,-0.363,51.20%,-0.03
08월 02일, 두산,4회말,최원준,3 노시환,5 (2-2),3루수 땅볼 아웃,무사 1:0,1사 1:0,1.19,0.523,-0.257,39.50%,-0.03
05월 16일, 롯데,4회말,반즈,2 노시환,2 (0-1),중견수 플라이 아웃,무사 1:0,1사 1:0,1.19,0.523,-0.257,39.50%,-0.03
04월 29일, NC,4회말,이용준,3 노시환,4 (2-1),좌익수 플라이 아웃,무사 1:0,1사 1:0,1.19,0.523,-0.257,39.50%,-0.03
06월 22일, KIA,5회말,이의리,3 노시환,5 (2-2),루킹 삼진,무사 1루 0:1,1사 1루 0:1,1.34,0.94,-0.41,71.20%,-0.031
05월 14일, SSG,6회초,김광현,3 노시환,2 (0-1),2루수 플라이 아웃,무사 0:2,1사 0:2,1.23,0.523,-0.257,81.40%,-0.031
09월 09일, 키움,3회초,이명종,3 노시환,5 (2-2),우익수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.33,0.53,-0.315,52.90%,-0.032
06월 07일, 두산,7회초,박정수,3 노시환,4 (2-1),2루수 땅볼 아웃,1사 2루 2:1,2사 3루 2:1,1.36,0.75,-0.363,31.50%,-0.033
04월 08일, SSG,6회말,송영진,3 노시환,3 (0-2),헛스윙 삼진,1사 2루 4:5,2사 2루 4:5,1.16,0.75,-0.377,72.90%,-0.033
05월 20일, LG,12회초,이상규,3 노시환,4 (2-1),중견수 플라이 아웃,2사 1:1,이닝종료 1:1,1.32,0.099,-0.099,63.70%,-0.034
04월 02일, 키움,9회초,김재웅,3 노시환,3 (0-2),헛스윙 삼진,2사 6:6,이닝종료 6:6,1.32,0.099,-0.099,63.70%,-0.034
08월 02일, 두산,1회말,최원준,3 노시환,6 (3-2),중견수 플라이 아웃,1사 2루 0:0,2사 2루 0:0,1.21,0.75,-0.377,53.20%,-0.034
04월 21일, LG,1회말,플럿코,3 노시환,2 (0-1),중견수 플라이 아웃,1사 2루 0:0,2사 2루 0:0,1.21,0.75,-0.377,53.20%,-0.034
05월 03일, 두산,1회초,김동주,3 노시환,6 (3-2),낫아웃 삼진,1사 2루 0:0,2사 2루 0:0,1.21,0.75,-0.377,51.60%,-0.034
06월 08일, 두산,7회초,알칸타라,3 노시환,9 (1-2),헛스윙 삼진,무사 0:2,1사 0:2,1.34,0.523,-0.257,85.30%,-0.034
09월 07일, SSG,6회말,엘리아스,3 노시환,5 (2-2),헛스윙 삼진,무사 3:1,1사 3:1,1.38,0.523,-0.257,22.00%,-0.035
08월 31일, 롯데,5회말,윌커슨,3 노시환,6 (2-2),우익수 플라이 아웃,2사 1루 3:2,이닝종료 3:2,1.26,0.215,-0.215,33.70%,-0.035
08월 22일, 삼성,7회말,뷰캐넌,3 노시환,4 (1-2),3루수 땅볼 아웃,2사 3루 1:2,이닝종료 1:2,1.31,0.387,-0.387,74.80%,-0.036
04월 30일, NC,4회말,페디,3 노시환,7 (3-2),루킹 삼진,1사 1루 2:0,2사 1루 2:0,1.52,0.53,-0.315,27.30%,-0.036
10월 10일, NC,8회초,류진욱,3 노시환,4 (1-2),낫아웃 삼진,무사 0:2,1사 0:2,1.45,0.523,-0.257,90.30%,-0.037
05월 19일, LG,8회초,정우영,2 노시환,4 (1-2),루킹 삼진,무사 1:3,1사 1:3,1.45,0.523,-0.257,90.30%,-0.037
07월 02일, 삼성,6회초,원태인,3 노시환,7 (3-2),루킹 삼진,무사 1:2,1사 1:2,1.45,0.523,-0.257,70.00%,-0.037
07월 30일, SSG,1회초,오원석,3 노시환,2 (0-1),2루수 플라이 아웃,무사 2루 1:0,1사 2루 1:0,1.09,1.249,-0.499,38.50%,-0.037
04월 02일, 키움,3회초,요키시,3 노시환,5 (1-2),3루수 땅볼 아웃,1사 2루 1:3,2사 2루 1:3,1.35,0.75,-0.377,73.40%,-0.038
08월 05일, KIA,6회초,파노니,3 노시환,4 (1-2),선행주자아웃 출루,무사 1루 1:4,1사 1루 1:4,1.65,0.94,-0.41,86.30%,-0.038
10월 09일, NC,6회초,이준호,3 노시환,8 (3-2),헛스윙 삼진,2사 1루 6:7,이닝종료 6:7,1.33,0.215,-0.215,74.30%,-0.038
07월 05일, 롯데,3회말,나균안,3 노시환,1 (0-0),유격수 땅볼 아웃,무사 2루 0:1,1사 2루 0:1,1.08,1.249,-0.499,68.80%,-0.038
05월 21일, LG,7회초,정우영,4 노시환,4 (1-2),루킹 삼진,무사 1루 0:3,1사 1루 0:3,1.69,0.94,-0.41,89.30%,-0.039
08월 01일, 두산,6회말,곽빈,3 노시환,5 (0-2),3루수 땅볼 아웃,무사 2:1,1사 2:1,1.57,0.523,-0.257,35.20%,-0.04
09월 07일, SSG,8회말,신헌민,3 노시환,7 (3-2),2루수 땅볼 아웃,2사 만루 3:4,이닝종료 3:4,1.61,0.944,-0.944,83.80%,-0.04
06월 03일, 삼성,6회말,원태인,5 노시환,3 (2-0),우익수 플라이 아웃,"2사 1,2루 1:2",이닝종료 1:2,1.57,0.484,-0.484,69.60%,-0.04
06월 02일, 삼성,1회말,뷰캐넌,5 노시환,4 (1-2),루킹 삼진,"2사 1,2루 0:0",이닝종료 0:0,1.62,0.484,-0.484,50.00%,-0.042
04월 01일, 키움,1회초,안우진,5 노시환,3 (0-2),헛스윙 삼진,"2사 1,2루 0:0",이닝종료 0:0,1.62,0.484,-0.484,54.80%,-0.042
08월 20일, KT,6회말,쿠에바스,3 노시환,2 (0-1),중견수 플라이 아웃,1사 1루 0:0,2사 1루 0:0,1.75,0.53,-0.315,53.60%,-0.042
07월 06일, 롯데,5회말,반즈,3 노시환,6 (3-2),중견수 플라이 아웃,1사 1루 3:2,2사 1루 3:2,1.81,0.53,-0.315,37.30%,-0.043
09월 17일, KT,8회말,박영현,3 노시환,2 (0-1),3루수 땅볼 아웃,무사 3:1,1사 3:1,1.71,0.523,-0.257,11.90%,-0.043
08월 27일, KIA,5회초,장현식,3 노시환,3 (0-2),헛스윙 삼진,무사 1루 2:2,1사 1루 2:2,1.93,0.94,-0.41,49.70%,-0.045
05월 20일, LG,10회초,함덕주,3 노시환,5 (2-2),헛스윙 삼진,1사 1:1,2사 1:1,1.8,0.266,-0.167,60.40%,-0.045
04월 01일, 키움,10회초,문성현,5 노시환,8 (2-2),3루수 땅볼 아웃,1사 2:2,2사 2:2,1.8,0.266,-0.167,60.40%,-0.045
05월 30일, 키움,5회말,안우진,5 노시환,7 (2-2),유격수 땅볼 아웃,2사 만루 0:2,이닝종료 0:2,1.77,0.944,-0.944,78.30%,-0.045
06월 13일, 롯데,6회초,윤명준,3 노시환,3 (1-1),우익수 플라이 아웃,"1사 1,2루 3:6","2사 1,3루 3:6",2.22,0.977,-0.441,86.60%,-0.046
09월 06일, SSG,8회말,노경은,3 노시환,5 (2-2),1루수 파울플라이 아웃,1사 5:4,2사 5:4,1.85,0.266,-0.167,19.40%,-0.046
07월 05일, 롯데,8회말,최준용,3 노시환,5 (2-2),1루수 땅볼 아웃,무사 3:3,1사 3:3,1.81,0.523,-0.257,56.10%,-0.046
04월 12일, KIA,3회초,앤더슨,3 노시환,2 (1-0),중견수 플라이 아웃,"2사 1,2루 0:2",이닝종료 0:2,1.8,0.484,-0.484,76.80%,-0.046
04월 11일, KIA,8회초,전상현,3 노시환,2 (1-0),중견수 플라이 아웃,무사 3:3,1사 3:3,1.85,0.523,-0.257,54.70%,-0.047
05월 19일, LG,5회초,켈리,2 노시환,4 (2-1),좌익수 플라이 아웃,1사 2루 1:2,2사 2루 1:2,1.77,0.75,-0.377,66.40%,-0.05
10월 10일, NC,1회초,페디,3 노시환,6 (3-2),유격수 병살타 아웃,1사 1루 0:0,이닝종료 0:0,1.15,0.53,-0.53,54.80%,-0.05
04월 08일, SSG,1회말,김광현,3 노시환,6 (2-2),3루수 병살타 아웃,1사 1루 0:0,이닝종료 0:0,1.16,0.53,-0.53,50.00%,-0.05
08월 16일, NC,5회초,최성영,3 노시환,7 (3-2),투수 땅볼 아웃,2사 3루 1:1,이닝종료 1:1,1.87,0.387,-0.387,56.60%,-0.051
05월 13일, SSG,7회초,노경은,3 노시환,5 (3-1),우익수 플라이 아웃,"1사 1,2루 5:8","2사 1,2루 5:8",2.3,0.977,-0.493,90.10%,-0.052
09월 12일, 두산,4회초,곽빈,3 노시환,3 (1-1),선행주자아웃 출루,"2사 1,2루 3:3",이닝종료 3:3,2.03,0.484,-0.484,56.00%,-0.052
04월 12일, KIA,1회초,앤더슨,3 노시환,5 (2-2),헛스윙 삼진,"무사 1,2루 0:0","1사 1,2루 0:0",1.87,1.623,-0.647,46.20%,-0.052
04월 11일, KIA,1회초,양현종,3 노시환,1 (0-0),포수 파울플라이 아웃,"무사 1,2루 0:0","1사 1,2루 0:0",1.87,1.623,-0.647,46.20%,-0.052
05월 17일, 롯데,5회말,나균안,2 노시환,5 (2-2),루킹 삼진,2사 3루 1:1,이닝종료 1:1,1.92,0.387,-0.387,50.00%,-0.053
05월 24일, KIA,4회말,윤영철,4 노시환,1 (0-0),중견수 플라이 아웃,"1사 1,2루 0:0","2사 1,2루 0:0",2.31,0.977,-0.493,55.20%,-0.053
06월 11일, LG,5회말,김진성,3 노시환,7 (2-2),선행주자아웃 출루,"2사 1,3루 10:7",이닝종료 10:7,1.93,0.536,-0.536,13.40%,-0.054
09월 09일, 키움,1회초,김동혁,3 노시환,6 (3-2),헛스윙 삼진,1사 3루 0:0,2사 3루 0:0,1.35,0.979,-0.592,51.20%,-0.057
04월 14일, KT,1회초,벤자민,3 노시환,5 (1-2),헛스윙 삼진,1사 3루 0:0,2사 3루 0:0,1.35,0.979,-0.592,51.20%,-0.057
08월 02일, 두산,9회말,정철원,3 노시환,1 (0-0),유격수 땅볼 아웃,무사 1:1,1사 1:1,2.26,0.523,-0.257,58.00%,-0.058
07월 30일, SSG,5회초,오원석,3 노시환,2 (0-1),우익수 플라이 아웃,"2사 1,2루 1:1",이닝종료 1:1,2.24,0.484,-0.484,56.60%,-0.058
06월 16일, 키움,10회말,하영민,3 노시환,3 (2-0),좌익수 플라이 아웃,무사 2:2,1사 2:2,2.26,0.523,-0.257,58.00%,-0.058
04월 13일, KIA,5회초,이의리,3 노시환,6 (3-2),헛스윙 삼진,"1사 1,2루 0:0","2사 1,2루 0:0",2.58,0.977,-0.493,50.90%,-0.059
05월 14일, SSG,12회초,문승원,3 노시환,6 (1-2),우익수 플라이 아웃,무사 2:2,1사 2:2,2.32,0.523,-0.257,55.90%,-0.059
06월 09일, LG,7회말,백승현,3 노시환,2 (1-0),선행주자아웃 출루,1사 1루 4:3,2사 1루 4:3,2.58,0.53,-0.315,30.40%,-0.061
05월 14일, SSG,7회초,노경은,3 노시환,5 (3-1),2루수 땅볼 아웃,2사 2루 2:2,이닝종료 2:2,2.19,0.373,-0.373,58.80%,-0.062
08월 04일, KIA,1회초,윤영철,4 노시환,6 (2-2),헛스윙 삼진,"1사 1,3루 0:0","2사 1,3루 0:0",1.81,1.258,-0.722,50.00%,-0.065
04월 04일, 삼성,6회초,이승현,3 노시환,4 (1-2),낫아웃 삼진,"2사 1,2루 5:5",이닝종료 5:5,2.53,0.484,-0.484,57.50%,-0.065
07월 25일, 키움,7회초,하영민,3 노시환,5 (2-2),헛스윙 삼진,"무사 1,2루 3:6","1사 1,2루 3:6",2.64,1.623,-0.647,84.90%,-0.067
05월 25일, KIA,5회말,임기영,4 노시환,5 (2-2),낫아웃 삼진,"2사 1,3루 3:3",이닝종료 3:3,2.42,0.536,-0.536,50.00%,-0.067
04월 15일, KT,2회초,배제성,3 노시환,4 (1-2),헛스윙 삼진,1사 만루 2:1,2사 만루 2:1,2.31,1.665,-0.721,37.40%,-0.068
06월 13일, 롯데,8회초,최이준,3 노시환,6 (3-2),헛스윙 삼진,1사 1루 5:6,2사 2루 5:6,2.9,0.53,-0.315,81.10%,-0.069
08월 02일, 두산,11회말,박치국,3 노시환,5 (2-2),헛스윙 삼진,1사 1루 1:1,2사 1루 1:1,2.92,0.53,-0.315,56.40%,-0.071
09월 09일, 키움,5회초,하영민,3 노시환,5 (2-2),헛스윙 삼진,"1사 1,3루 1:0","2사 1,3루 1:0",1.99,1.258,-0.722,35.90%,-0.071
07월 22일, NC,5회말,조민석,3 노시환,7 (2-2),3루수 병살타 출루 출루,"무사 1,2루 1:3",2사 1루 1:3,1.05,1.623,-1.409,79.80%,-0.071
05월 14일, SSG,9회초,서진용,3 노시환,4 (1-2),우익수 플라이 아웃,1사 1루 2:2,2사 1루 2:2,3.04,0.53,-0.315,57.30%,-0.073
06월 13일, 롯데,4회초,진승현,3 노시환,6 (3-2),헛스윙 삼진,2사 만루 3:6,이닝종료 3:6,2.95,0.944,-0.944,86.40%,-0.076
08월 18일, KT,2회말,이선우,3 노시환,2 (0-1),유격수 병살타 아웃,"1사 1,2루 1:2",이닝종료 1:2,1.69,0.977,-0.977,61.40%,-0.076
04월 18일, 두산,9회말,홍건희,3 노시환,5 (1-2),중견수 플라이 아웃,무사 1루 2:0,1사 1루 2:0,3.46,0.94,-0.41,10.60%,-0.077
05월 16일, 롯데,1회말,반즈,2 노시환,4 (2-1),유격수 병살타 아웃,무사 1루 1:0,2사 1:0,1.53,0.94,-0.841,40.60%,-0.078
08월 19일, KT,10회말,김재윤,3 노시환,4 (0-2),헛스윙 삼진,무사 5:4,1사 5:4,3.47,0.523,-0.257,11.20%,-0.088
09월 17일, KT,3회말,벤자민,3 노시환,3 (0-2),헛스윙 삼진,1사 만루 3:1,2사 만루 3:1,3.25,1.665,-0.721,35.50%,-0.09
07월 27일, 키움,4회초,안우진,3 노시환,2 (1-0),유격수 병살타 아웃,무사 1루 0:0,2사 0:0,1.76,0.94,-0.841,54.70%,-0.09
09월 17일, KT,5회말,손동현,3 노시환,4 (2-1),1루수 파울플라이 아웃,"1사 1,3루 3:1","2사 1,3루 3:1",2.6,1.258,-0.722,28.50%,-0.091
04월 07일, SSG,8회말,노경은,3 노시환,5 (2-2),헛스윙 삼진,"무사 1,2루 1:1","1사 1,2루 1:1",2.91,1.623,-0.647,67.00%,-0.092
10월 16일, 롯데,5회말,최준용,3 노시환,3 (1-1),투수 땅볼 아웃,무사 1루 2:2,2사 2:2,1.88,0.94,-0.841,51.50%,-0.098
09월 06일, SSG,10회말,이로운,3 노시환,7 (3-2),1루주자 노시환 : 2루도루실패,무사 1루 5:5,2사 5:5,2.92,0.53,-0.431,53.50%,-0.099
05월 16일, 롯데,8회말,김원중,2 노시환,4 (1-2),낫아웃 삼진,"2사 1,3루 1:1",이닝종료 1:1,3.85,0.536,-0.536,50.00%,-0.107
06월 18일, 키움,9회말,이명종,3 노시환,5 (2-2),3루수 땅볼 아웃,2사 2루 5:5,이닝종료 5:5,3.83,0.373,-0.373,50.00%,-0.108
05월 21일, LG,4회초,김윤식,4 노시환,3 (1-1),3루수 병살타 아웃,"1사 1,2루 0:1",이닝종료 0:1,2.54,0.977,-0.977,68.80%,-0.112
07월 22일, NC,7회말,김시훈,3 노시환,3 (1-1),유격수 병살타 아웃,무사 만루 4:3,2사 3루 4:4,3.82,2.393,-1.006,57.30%,-0.114
04월 26일, 롯데,7회초,구승민,3 노시환,2 (1-0),우익수 플라이 아웃,2사 만루 1:3,이닝종료 1:3,4.64,0.944,-0.944,89.00%,-0.118
07월 09일, SSG,1회말,오원석,3 노시환,1 (0-0),3루수 병살타 아웃,"무사 1,3루 0:0",2사 3루 0:0,1.54,1.809,-1.422,53.60%,-0.134
09월 22일, 키움,3회말,장재영,3 노시환,4 (2-1),3루수 병살타 아웃,1사 만루 2:0,이닝종료 2:0,3.25,1.665,-1.665,26.70%,-0.178
06월 08일, 두산,9회초,박치국,3 노시환,1 (0-0),유격수 병살타 아웃,무사 만루 0:2,2사 3루 1:2,6.02,2.393,-1.006,87.40%,-0.302
