Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
08월 13일, 키움,4회말,이명종,9 박해민,3 (1-1),우익수 희생플라이 아웃,"1사 1,3루 3:12",2사 1루 3:13,0.03,1.258,-0.043,99.70%,0.001
04월 07일, 삼성,8회말,허윤동,9 박해민,5 (2-2),우익수 방면 1루타,무사 2:7,무사 1루 2:7,0.02,0.523,0.417,99.60%,0.001
06월 18일, 두산,5회말,이병헌,2 박해민,4 (3-0),4구,"무사 1,2루 1:10",무사 만루 1:10,0.01,1.623,0.77,99.80%,0.001
06월 18일, 두산,3회말,이형범,2 박해민,6 (1-2),좌익수 방면 1루타,2사 1:9,2사 1루 1:9,0.02,0.099,0.116,98.50%,0.001
05월 23일, SSG,8회초,이로운,2 박해민,4 (1-2),좌익수 방면 1루타,"무사 1,3루 8:1","무사 1,2루 9:1",0.02,1.809,0.814,0.10%,0.001
09월 07일, KT,9회초,하준호,9 박해민,1 (0-0),사구,2사 만루 10:3,2사 만루 11:3,0.02,0.944,1,0.00%,0.001
05월 17일, KT,7회말,조현우,2 박해민,5 (3-1),4구,2사 2루 2:7,"2사 1,2루 2:7",0.08,0.373,0.111,98.60%,0
06월 21일, NC,10회초,배민서,8 박해민,6 (3-2),4구,"2사 1,2루 9:3",2사 만루 9:3,0.03,0.484,0.46,0.20%,0
07월 30일, 두산,7회초,이형범,8 박해민,8 (2-2),중견수 방면 1루타,1사 10:0,1사 1루 10:0,0,0.266,0.264,0.10%,0
11월 11일, KT,9회초,배제성,2 박해민,8 (3-2),유격수 병살타 아웃,무사 1루 15:3,2사 15:3,0,0.94,-0.841,0.00%,0
11월 11일, KT,8회초,배제성,2 박해민,4 (2-1),1루수 땅볼 아웃,무사 12:1,1사 12:1,0,0.523,-0.257,0.00%,0
10월 10일, 롯데,8회말,김도규,1 박해민,5 (2-2),좌익수 플라이 아웃,2사 0:7,이닝종료 0:7,0,0.099,-0.099,99.90%,0
09월 01일, 한화,7회말,남지민,9 박해민,3 (0-2),1루수 땅볼 아웃,1사 0:10,2사 0:10,0,0.266,-0.167,100.00%,0
07월 08일, 롯데,8회초,진승현,8 박해민,2 (1-0),중견수 방면 1루타,2사 12:3,2사 1루 12:3,0,0.099,0.116,0.10%,0
06월 18일, 두산,8회말,김정우,2 박해민,4 (1-2),루킹 삼진,"무사 2,3루 3:13","1사 2,3루 3:13",0,2.057,-0.48,100.00%,0
06월 18일, 두산,6회말,박정수,2 박해민,7 (3-2),4구,2사 2루 1:12,"2사 1,2루 1:12",0,0.373,0.111,100.00%,0
05월 07일, 두산,7회초,최지강,9 박해민,5 (3-1),4구,2사 2루 11:1,"2사 1,2루 11:1",0.01,0.373,0.111,0.10%,0
08월 31일, 두산,5회말,곽빈,9 박해민,3 (1-1),포수 희생번트 아웃,"무사 1,2루 0:0","1사 2,3루 0:0",2.28,1.623,-0.046,68.10%,0
04월 14일, 두산,7회말,박정수,9 박해민,4 (1-2),헛스윙 삼진,2사 1:10,이닝종료 1:10,0,0.099,-0.099,99.90%,0
06월 06일, 키움,8회초,김선기,1 박해민,7 (3-2),투수 땅볼 아웃,1사 8:1,2사 8:1,0.01,0.266,-0.167,0.40%,0
06월 24일, 롯데,5회말,진승현,8 박해민,5 (1-2),2루수 땅볼 아웃,2사 0:8,이닝종료 0:8,0.01,0.099,-0.099,99.30%,0
05월 07일, 두산,5회초,김명신,9 박해민,7 (2-2),유격수 땅볼 아웃,1사 10:1,2사 10:1,0.01,0.266,-0.167,0.70%,0
05월 28일, KIA,7회초,박준표,8 박해민,4 (1-2),유격수 땅볼 아웃,1사 7:0,2사 7:0,0.02,0.266,-0.167,0.90%,-0.001
05월 18일, KT,8회말,이채호,2 박해민,2 (0-1),좌익수 플라이 아웃,무사 4:9,1사 4:9,0.02,0.523,-0.257,99.50%,-0.001
09월 17일, SSG,6회말,송영진,8 박해민,3 (0-2),투수 땅볼 아웃,2사 3:9,이닝종료 3:9,0.02,0.099,-0.099,98.40%,-0.001
06월 15일, 삼성,7회말,문용익,9 박해민,4 (2-1),중견수 플라이 아웃,2사 1루 3:9,이닝종료 3:9,0.02,0.215,-0.215,99.20%,-0.001
06월 10일, 한화,9회초,송윤준,1 박해민,2 (0-1),2루수 땅볼 아웃,무사 0:7,1사 0:7,0.03,0.523,-0.257,100.00%,-0.001
06월 08일, 키움,7회초,최원태,8 박해민,8 (1-2),헛스윙 삼진,무사 1루 0:10,1사 1루 0:10,0.04,0.94,-0.41,99.90%,-0.001
09월 17일, SSG,8회말,신헌민,8 박해민,4 (0-2),루킹 삼진,"1사 1,2루 4:9","2사 1,2루 4:9",0.04,0.977,-0.493,99.50%,-0.001
08월 18일, SSG,12회초,이로운,9 박해민,2 (0-1),2루수 땅볼 아웃,2사 8:4,이닝종료 8:4,0.03,0.099,-0.099,1.80%,-0.001
07월 28일, 두산,9회초,김정우,8 박해민,5 (1-2),헛스윙 삼진,"1사 1,3루 8:2","2사 1,3루 8:2",0.03,1.258,-0.722,0.30%,-0.001
06월 11일, 한화,8회초,한승주,9 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 12:7,1사 2루 12:7,0.1,0.94,-0.19,1.50%,-0.001
10월 10일, 롯데,6회말,석상호,1 박해민,4 (2-1),좌익수 플라이 아웃,1사 2루 0:7,2사 2루 0:7,0.03,0.75,-0.377,99.30%,-0.001
09월 08일, KIA,6회초,최지민,9 박해민,10 (2-2),유격수 땅볼 아웃,2사 6:0,이닝종료 6:0,0.05,0.099,-0.099,3.00%,-0.001
09월 27일, KT,8회말,김재윤,2 박해민,2 (0-1),1루수 희생번트 아웃,무사 1루 0:3,1사 2루 0:3,0.17,0.94,-0.19,97.60%,-0.001
06월 01일, 롯데,7회말,진승현,9 박해민,3 (1-1),좌익수 파울플라이 아웃,무사 0:5,1사 0:5,0.05,0.523,-0.257,98.50%,-0.001
11월 13일, KT,7회말,손동현,2 박해민,2 (0-1),1루수 희생번트 아웃,무사 1루 2:6,1사 2루 2:6,0.17,0.94,-0.19,97.40%,-0.002
10월 13일, NC,8회초,김영규,1 박해민,2 (0-1),우익수 플라이 아웃,무사 1:8,1사 1:8,0.06,0.523,-0.257,99.80%,-0.002
09월 07일, KT,8회초,김영현,9 박해민,3 (0-2),헛스윙 삼진,2사 7:3,이닝종료 7:3,0.07,0.099,-0.099,4.20%,-0.002
09월 16일, SSG,7회말,최민준,9 박해민,3 (0-2),헛스윙 삼진,1사 3루 4:10,2사 3루 4:10,0.04,0.979,-0.592,99.30%,-0.002
07월 30일, 두산,5회초,이영하,8 박해민,3 (1-1),중견수 플라이 아웃,"무사 2,3루 8:0","1사 2,3루 8:0",0.05,2.057,-0.48,0.80%,-0.002
05월 26일, KIA,9회초,김유신,9 박해민,1 (0-0),중견수 플라이 아웃,1사 1루 5:1,2사 1루 5:1,0.08,0.53,-0.315,1.60%,-0.002
09월 24일, 한화,7회말,김규연,8 박해민,1 (0-0),좌익수 플라이 아웃,1사 1:5,2사 1:5,0.08,0.266,-0.167,96.70%,-0.002
05월 21일, 한화,8회말,주현상,8 박해민,5 (2-2),중견수 플라이 아웃,1사 1:4,2사 1:4,0.08,0.266,-0.167,96.90%,-0.002
04월 07일, 삼성,6회말,홍정우,9 박해민,3 (1-1),포수 파울플라이 아웃,2사 1:5,이닝종료 1:5,0.09,0.099,-0.099,94.30%,-0.002
10월 01일, 두산,8회초,이병헌,2 박해민,4 (0-2),2루수 땅볼 아웃,1사 1루 7:3,2사 2루 7:3,0.18,0.53,-0.157,3.70%,-0.002
10월 13일, NC,5회초,태너,1 박해민,4 (1-2),2루수 땅볼 아웃,1사 1:8,2사 1:8,0.11,0.266,-0.167,98.70%,-0.003
08월 12일, 키움,8회말,홍성민,9 박해민,6 (2-2),루킹 삼진,무사 4:7,1사 4:7,0.11,0.523,-0.257,97.10%,-0.003
06월 06일, 키움,6회초,이명종,1 박해민,8 (2-2),1루수 땅볼 아웃,1사 6:1,2사 6:1,0.12,0.266,-0.167,5.20%,-0.003
04월 15일, 두산,7회말,곽빈,9 박해민,1 (0-0),중견수 플라이 아웃,2사 0:3,이닝종료 0:3,0.11,0.099,-0.099,93.10%,-0.003
09월 09일, KIA,9회초,곽도규,3 박해민,2 (0-1),1루수 땅볼 아웃,무사 1루 6:12,1사 2루 6:12,0.16,0.94,-0.19,99.80%,-0.003
06월 24일, 롯데,3회말,김진욱,8 박해민,4 (1-2),1루수 땅볼 아웃,2사 1루 0:6,이닝종료 0:6,0.12,0.215,-0.215,95.30%,-0.003
05월 13일, 삼성,8회초,김대우,2 박해민,3 (1-1),우익수 플라이 아웃,무사 7:3,1사 7:3,0.13,0.523,-0.257,3.80%,-0.003
04월 30일, KIA,2회말,이의리,9 박해민,1 (0-0),3루수 희생번트 아웃,"무사 1,2루 1:1","1사 2,3루 1:1",1.93,1.623,-0.046,64.10%,-0.003
05월 07일, 두산,3회초,최승용,9 박해민,4 (1-2),2루수 인필드플라이 아웃,"무사 1,2루 8:0","1사 1,2루 8:0",0.13,1.623,-0.647,2.00%,-0.004
05월 25일, SSG,1회초,송영진,8 박해민,4 (2-1),유격수 땅볼 아웃,2사 5:0,이닝종료 5:0,0.15,0.099,-0.099,13.50%,-0.004
07월 02일, KIA,6회말,앤더슨,8 박해민,3 (1-1),3루수 파울플라이 아웃,2사 0:3,이닝종료 0:3,0.16,0.099,-0.099,89.70%,-0.004
06월 27일, SSG,4회초,오원석,8 박해민,6 (3-2),3루수 땅볼 아웃,2사 4:0,이닝종료 4:0,0.17,0.099,-0.099,14.00%,-0.005
09월 19일, KIA,7회초,양현종,9 박해민,4 (2-1),좌익수 플라이 아웃,2사 4:1,이닝종료 4:1,0.18,0.099,-0.099,12.40%,-0.005
06월 11일, 한화,5회초,이태양,9 박해민,2 (1-0),투수 희생번트 아웃,무사 1루 10:6,1사 2루 10:6,0.48,0.94,-0.19,9.30%,-0.005
04월 16일, 두산,9회말,홍건희,8 박해민,2 (0-1),3루수 플라이 아웃,무사 10:5,1사 10:5,0.2,0.523,-0.257,0.30%,-0.005
06월 28일, SSG,9회초,서진용,8 박해민,1 (0-0),1루수 땅볼 아웃,1사 1루 8:6,2사 2루 8:6,0.39,0.53,-0.157,7.80%,-0.005
07월 27일, KT,9회초,하준호,8 박해민,3 (0-2),헛스윙 삼진,1사 2루 9:6,2사 2루 9:6,0.19,0.75,-0.377,3.50%,-0.005
09월 23일, 한화,7회말,윤대경,9 박해민,5 (2-2),우익수 플라이 아웃,2사 1:3,이닝종료 1:3,0.22,0.099,-0.099,86.60%,-0.006
08월 19일, SSG,6회초,김광현,9 박해민,3 (0-2),1루수 파울플라이 아웃,2사 5:2,이닝종료 5:2,0.22,0.099,-0.099,15.80%,-0.006
09월 19일, KIA,5회초,양현종,9 박해민,1 (0-0),3루수 땅볼 아웃,1사 4:0,2사 4:0,0.23,0.266,-0.167,11.40%,-0.006
04월 20일, NC,5회말,하준영,9 박해민,3 (1-2),1루주자 박해민 : 2루도루실패,2사 1루 1:5,이닝종료 1:5,0.22,0.215,-0.215,92.10%,-0.006
05월 25일, SSG,5회초,백승건,8 박해민,5 (2-2),2루수 땅볼 아웃,2사 6:3,이닝종료 6:3,0.24,0.099,-0.099,18.70%,-0.006
06월 09일, 한화,4회초,페냐,8 박해민,1 (0-0),1루수 땅볼 아웃,2사 3:0,이닝종료 3:0,0.25,0.099,-0.099,21.10%,-0.006
05월 30일, 롯데,8회말,김도규,8 박해민,5 (1-2),루킹 삼진,2사 1루 1:3,이닝종료 1:3,0.23,0.215,-0.215,92.60%,-0.007
04월 07일, 삼성,4회말,양창섭,9 박해민,2 (0-1),2루수 땅볼 아웃,무사 1:5,1사 1:5,0.26,0.523,-0.257,90.80%,-0.007
09월 27일, KT,6회말,김영현,9 박해민,5 (2-2),헛스윙 삼진,2사 0:2,이닝종료 0:2,0.26,0.099,-0.099,81.90%,-0.007
08월 13일, 키움,3회말,양현,9 박해민,3 (1-1),3루수 인필드플라이 아웃,"무사 1,2루 2:8","1사 1,2루 2:8",0.22,1.623,-0.647,96.50%,-0.007
04월 08일, 삼성,8회말,뷰캐넌,9 박해민,5 (2-2),1루수 땅볼 아웃,무사 1루 0:1,1사 2루 0:1,0.8,0.94,-0.19,88.10%,-0.007
06월 01일, 롯데,4회말,반즈,9 박해민,5 (1-2),선행주자아웃 출루,2사 1루 0:4,이닝종료 0:4,0.25,0.215,-0.215,90.00%,-0.007
04월 02일, KT,6회초,배제성,9 박해민,4 (0-2),우익수 플라이 아웃,2사 1루 9:5,이닝종료 9:5,0.25,0.215,-0.215,9.40%,-0.007
08월 26일, NC,9회초,임정호,9 박해민,2 (0-1),2루수 땅볼 아웃,무사 5:3,1사 5:3,0.29,0.523,-0.257,8.10%,-0.008
09월 23일, 한화,4회말,이민우,9 박해민,5 (2-2),루킹 삼진,2사 1:3,이닝종료 1:3,0.3,0.099,-0.099,75.50%,-0.008
04월 26일, SSG,4회말,송영진,9 박해민,2 (1-0),중견수 플라이 아웃,2사 1:3,이닝종료 1:3,0.3,0.099,-0.099,75.50%,-0.008
05월 31일, 롯데,8회말,김상수,8 박해민,2 (0-1),2루수 땅볼 아웃,무사 6:1,1사 6:1,0.33,0.523,-0.257,1.20%,-0.008
06월 01일, 롯데,2회말,반즈,9 박해민,3 (1-1),2루수 땅볼 아웃,무사 0:4,1사 0:4,0.33,0.523,-0.257,87.30%,-0.008
08월 15일, 삼성,2회초,원태인,9 박해민,1 (0-0),우익수 플라이 아웃,2사 2:0,이닝종료 2:0,0.33,0.099,-0.099,33.70%,-0.009
08월 09일, KIA,2회초,이의리,9 박해민,6 (3-2),유격수 땅볼 아웃,2사 2:0,이닝종료 2:0,0.33,0.099,-0.099,33.70%,-0.009
08월 25일, NC,3회초,페디,9 박해민,1 (0-0),좌익수 플라이 아웃,2사 0:3,이닝종료 0:3,0.34,0.099,-0.099,84.30%,-0.009
07월 25일, KT,5회초,벤자민,8 박해민,8 (2-2),2루수 땅볼 아웃,2사 0:3,이닝종료 0:3,0.34,0.099,-0.099,88.70%,-0.009
05월 25일, SSG,3회초,백승건,8 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 6:3,1사 2루 6:3,0.84,0.94,-0.19,19.00%,-0.009
09월 19일, KIA,9회초,최지민,9 박해민,2 (1-0),2루수 땅볼 아웃,2사 4:3,이닝종료 4:3,0.35,0.099,-0.099,20.00%,-0.009
08월 26일, NC,7회초,송명기,9 박해민,5 (2-2),유격수 땅볼 아웃,무사 5:2,1사 5:2,0.35,0.523,-0.257,11.20%,-0.009
08월 16일, 삼성,7회초,장필준,9 박해민,4 (1-2),유격수 땅볼 아웃,무사 5:2,1사 5:2,0.35,0.523,-0.257,11.20%,-0.009
05월 03일, NC,9회초,김시훈,9 박해민,3 (0-2),헛스윙 삼진,2사 2:1,이닝종료 2:1,0.35,0.099,-0.099,20.00%,-0.009
04월 22일, 한화,7회초,김기중,9 박해민,1 (0-0),1루수 희생번트 아웃,무사 1루 2:0,1사 2루 2:0,0.94,0.94,-0.19,16.70%,-0.009
06월 27일, SSG,2회초,오원석,8 박해민,2 (0-1),1루수 희생번트 아웃,무사 1루 3:0,1사 2루 3:0,0.85,0.94,-0.19,20.60%,-0.009
06월 11일, 한화,3회초,한승혁,9 박해민,4 (1-2),2루수 땅볼 아웃,무사 10:6,1사 10:6,0.38,0.523,-0.257,14.70%,-0.01
05월 30일, 롯데,2회말,한현희,8 박해민,5 (1-2),중견수 플라이 아웃,2사 0:1,이닝종료 0:1,0.37,0.099,-0.099,61.40%,-0.01
09월 27일, KT,3회말,이상동,2 박해민,4 (1-2),루킹 삼진,2사 0:1,이닝종료 0:1,0.39,0.099,-0.099,62.50%,-0.01
06월 25일, 롯데,4회말,스트레일리,7 박해민,4 (2-1),우익수 플라이 아웃,2사 3:0,이닝종료 3:0,0.38,0.099,-0.099,16.00%,-0.01
04월 27일, SSG,7회말,박민호,9 박해민,5 (1-2),좌익수 플라이 아웃,"1사 1,2루 3:6","2사 1,2루 3:6",0.44,0.977,-0.493,94.10%,-0.01
04월 11일, 롯데,2회초,반즈,9 박해민,4 (1-2),유격수 땅볼 아웃,2사 1:0,이닝종료 1:0,0.39,0.099,-0.099,44.00%,-0.01
05월 11일, 키움,7회말,김성진,9 박해민,2 (1-0),1루수 땅볼 아웃,2사 0:1,이닝종료 0:1,0.39,0.099,-0.099,74.80%,-0.01
10월 09일, 롯데,5회말,심재민,2 박해민,4 (2-1),중견수 플라이 아웃,2사 4:1,이닝종료 4:1,0.4,0.099,-0.099,13.40%,-0.01
06월 20일, NC,9회초,이용찬,2 박해민,3 (1-1),2루수 땅볼 아웃,1사 1루 4:8,2사 2루 4:8,0.41,0.53,-0.157,99.60%,-0.01
07월 02일, KIA,4회말,앤더슨,8 박해민,6 (1-2),유격수 플라이 아웃,2사 0:1,이닝종료 0:1,0.41,0.099,-0.099,64.10%,-0.011
05월 19일, 한화,4회말,문동주,9 박해민,7 (3-2),루킹 삼진,2사 1:2,이닝종료 1:2,0.41,0.099,-0.099,64.10%,-0.011
06월 03일, NC,8회말,임정호,9 박해민,2 (1-0),투수 땅볼 아웃,2사 1루 7:3,이닝종료 7:3,0.36,0.215,-0.215,1.40%,-0.011
08월 03일, 키움,2회말,후라도,8 박해민,6 (3-2),2루수 땅볼 아웃,2사 3:1,이닝종료 3:1,0.42,0.099,-0.099,28.50%,-0.011
05월 16일, KT,2회말,벤자민,1 박해민,7 (3-2),1루수 땅볼 아웃,1사 2루 0:4,2사 3루 0:4,0.45,0.75,-0.363,87.70%,-0.011
09월 28일, 삼성,3회말,최채흥,2 박해민,7 (3-2),유격수 땅볼 아웃,2사 2:0,이닝종료 2:0,0.46,0.099,-0.099,26.70%,-0.012
08월 27일, NC,9회초,이용찬,9 박해민,4 (1-2),헛스윙 삼진,2사 3:5,이닝종료 3:5,0.44,0.099,-0.099,100.00%,-0.012
07월 06일, KT,5회말,쿠에바스,8 박해민,1 (0-0),포수 희생번트 아웃,"무사 1,2루 2:0","1사 2,3루 2:0",2.86,1.623,-0.046,40.80%,-0.012
05월 26일, KIA,4회초,메디나,9 박해민,4 (2-1),2루수 땅볼 아웃,1사 2루 4:0,2사 3루 4:0,0.48,0.75,-0.363,12.40%,-0.012
05월 23일, SSG,3회초,오원석,2 박해민,3 (0-2),헛스윙 삼진,2사 0:1,이닝종료 0:1,0.46,0.099,-0.099,67.10%,-0.012
04월 21일, 한화,3회초,페냐,9 박해민,6 (2-2),유격수 플라이 아웃,2사 0:0,이닝종료 0:0,0.46,0.099,-0.099,55.50%,-0.012
10월 14일, 두산,3회말,브랜든,1 박해민,4 (2-1),중견수 플라이 아웃,2사 1:1,이닝종료 1:1,0.47,0.099,-0.099,50.00%,-0.012
05월 20일, 한화,3회말,이태양,9 박해민,6 (3-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.47,0.099,-0.099,50.00%,-0.012
09월 03일, 한화,2회말,문동주,9 박해민,2 (0-1),우익수 플라이 아웃,1사 5:1,2사 5:1,0.5,0.266,-0.167,14.50%,-0.012
07월 30일, 두산,2회초,브랜든,8 박해민,1 (0-0),투수 희생번트 아웃,무사 1루 2:0,1사 2루 2:0,1.1,0.94,-0.19,28.40%,-0.012
09월 09일, KIA,5회초,황동하,9 박해민,1 (0-0),1루수 희생번트 아웃,"무사 1,2루 1:3","1사 2,3루 1:3",2.68,1.623,-0.046,64.30%,-0.013
05월 14일, 삼성,5회초,뷰캐넌,2 박해민,1 (0-0),포수 희생번트 아웃,"무사 1,2루 3:5","1사 2,3루 3:5",2.68,1.623,-0.046,64.30%,-0.013
08월 04일, 삼성,7회초,뷰캐넌,9 박해민,2 (0-1),투수 땅볼 아웃,2사 3:2,이닝종료 3:2,0.5,0.099,-0.099,36.00%,-0.013
08월 19일, SSG,4회초,김광현,9 박해민,1 (0-0),우익수 플라이 아웃,무사 5:2,1사 5:2,0.5,0.523,-0.257,19.50%,-0.013
10월 13일, NC,3회초,태너,1 박해민,6 (2-2),우익수 플라이 아웃,무사 0:5,1사 0:5,0.51,0.523,-0.257,92.20%,-0.013
05월 17일, KT,4회말,슐서,2 박해민,7 (2-2),유격수 플라이 아웃,1사 1루 2:5,2사 1루 2:5,0.54,0.53,-0.315,85.10%,-0.013
08월 06일, 삼성,4회초,김대우,8 박해민,5 (1-2),우익수 플라이 아웃,2사 1:1,이닝종료 1:1,0.51,0.099,-0.099,56.00%,-0.013
05월 10일, 키움,4회말,최원태,9 박해민,4 (1-2),루킹 삼진,2사 0:0,이닝종료 0:0,0.52,0.099,-0.099,50.00%,-0.013
05월 13일, 삼성,4회초,최충연,2 박해민,4 (1-2),2루수 땅볼 아웃,2사 1루 4:1,이닝종료 4:1,0.48,0.215,-0.215,21.10%,-0.014
04월 29일, KIA,5회말,앤더슨,9 박해민,6 (3-2),헛스윙 삼진,무사 5:0,1사 5:0,0.53,0.523,-0.257,5.80%,-0.014
08월 02일, 키움,5회말,안우진,8 박해민,1 (0-0),투수 희생번트 아웃,무사 2루 0:0,1사 3루 0:0,1.56,1.249,-0.27,63.50%,-0.014
04월 28일, KIA,5회말,양현종,9 박해민,2 (0-1),2루수 땅볼 아웃,무사 2루 2:2,1사 3루 2:2,1.56,1.249,-0.27,63.50%,-0.014
07월 12일, 한화,5회말,문동주,8 박해민,2 (0-1),1루수 땅볼 아웃,2사 2:0,이닝종료 2:0,0.53,0.099,-0.099,21.70%,-0.014
05월 30일, 롯데,6회말,한현희,8 박해민,3 (1-1),중견수 플라이 아웃,2사 1루 1:3,이닝종료 1:3,0.49,0.215,-0.215,81.90%,-0.014
09월 23일, 한화,2회말,산체스,9 박해민,4 (0-2),헛스윙 삼진,1사 1:2,2사 1:2,0.57,0.266,-0.167,62.40%,-0.014
08월 24일, 롯데,6회말,반즈,9 박해민,6 (2-2),투수 땅볼 아웃,2사 3루 0:3,이닝종료 0:3,0.52,0.387,-0.387,89.70%,-0.014
07월 05일, KT,7회말,이상동,9 박해민,2 (0-1),투수 땅볼 아웃,2사 1루 6:2,이닝종료 6:2,0.48,0.215,-0.215,3.50%,-0.014
07월 05일, KT,9회말,김재윤,9 박해민,3 (1-1),1루수 땅볼 아웃,1사 2루 8:4,2사 3루 8:4,0.53,0.75,-0.363,0.60%,-0.015
04월 01일, KT,4회초,벤자민,2 박해민,4 (1-2),3루수 파울플라이 아웃,1사 0:3,2사 0:3,0.59,0.266,-0.167,85.50%,-0.015
08월 06일, 삼성,2회초,이승현,8 박해민,6 (1-2),헛스윙 삼진,1사 1:0,2사 1:0,0.59,0.266,-0.167,43.00%,-0.015
08월 05일, 삼성,2회초,백정현,8 박해민,4 (1-2),2루수 땅볼 아웃,1사 2:1,2사 2:1,0.59,0.266,-0.167,43.00%,-0.015
04월 26일, SSG,9회말,서진용,9 박해민,2 (1-0),유격수 파울플라이 아웃,2사 5:3,이닝종료 5:3,0.56,0.099,-0.099,0.00%,-0.015
08월 05일, 삼성,7회초,우규민,8 박해민,4 (1-2),우익수 플라이 아웃,1사 3:6,2사 3:6,0.59,0.266,-0.167,93.50%,-0.015
09월 22일, NC,4회말,구창모,9 박해민,4 (0-2),2루수 땅볼 아웃,1사 3:4,2사 3:4,0.61,0.266,-0.167,65.10%,-0.015
08월 18일, SSG,5회초,맥카티,9 박해민,6 (2-2),좌익수 플라이 아웃,1사 0:3,2사 0:3,0.61,0.266,-0.167,87.80%,-0.015
06월 22일, NC,5회초,이재학,2 박해민,5 (2-2),중견수 플라이 아웃,1사 0:3,2사 0:3,0.61,0.266,-0.167,87.80%,-0.015
04월 20일, NC,4회말,송명기,9 박해민,6 (1-2),헛스윙 삼진,무사 1:3,1사 1:3,0.6,0.523,-0.257,77.40%,-0.015
11월 13일, KT,1회말,고영표,2 박해민,6 (3-2),중견수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
10월 06일, KIA,1회말,황동하,2 박해민,5 (1-2),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
06월 23일, 롯데,1회말,박세웅,2 박해민,4 (1-2),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
06월 17일, 두산,1회말,곽빈,2 박해민,3 (0-2),투수 직선타 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,51.00%,-0.015
10월 04일, 롯데,1회초,이인복,2 박해민,4 (1-2),헛스윙 삼진,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
10월 02일, KT,1회초,주권,2 박해민,4 (2-1),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
10월 01일, 두산,1회초,알칸타라,2 박해민,4 (1-2),유격수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
09월 30일, 두산,1회초,김동주,2 박해민,6 (3-2),3루수 파울플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
09월 19일, KIA,3회초,양현종,9 박해민,7 (2-2),중견수 플라이 아웃,1사 1:0,2사 1:0,0.62,0.266,-0.167,42.30%,-0.016
06월 22일, NC,1회초,이재학,2 박해민,4 (2-1),좌익수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
06월 20일, NC,1회초,최성영,2 박해민,3 (0-2),2루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
06월 07일, 키움,1회초,후라도,2 박해민,3 (0-2),루킹 삼진,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
05월 23일, SSG,1회초,오원석,2 박해민,2 (0-1),유격수 플라이 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
05월 12일, 삼성,1회초,백정현,2 박해민,9 (3-2),1루수 땅볼 아웃,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
04월 08일, 삼성,5회말,뷰캐넌,9 박해민,2 (0-1),3루수 땅볼 아웃,1사 0:1,2사 0:1,0.63,0.266,-0.167,67.30%,-0.016
04월 01일, KT,1회초,벤자민,2 박해민,4 (1-2),헛스윙 삼진,1사 0:0,2사 0:0,0.62,0.266,-0.167,53.80%,-0.016
10월 09일, 롯데,3회말,심재민,2 박해민,5 (2-2),유격수 땅볼 아웃,1사 4:1,2사 4:1,0.63,0.266,-0.167,19.20%,-0.016
09월 28일, 삼성,1회말,최채흥,2 박해민,2 (0-1),3루수 땅볼 아웃,1사 2:0,2사 2:0,0.64,0.266,-0.167,30.90%,-0.016
09월 24일, 한화,5회말,이태양,8 박해민,5 (1-2),1루수 땅볼 아웃,1사 1루 1:2,2사 2루 1:2,1.12,0.53,-0.157,69.60%,-0.016
04월 06일, 키움,4회초,장재영,9 박해민,7 (2-2),우익수 플라이 아웃,1사 1루 3:0,2사 1루 3:0,0.66,0.53,-0.315,19.70%,-0.016
06월 15일, 삼성,6회말,이승현,9 박해민,7 (3-2),중견수 플라이 아웃,1사 1루 3:5,2사 1루 3:5,0.68,0.53,-0.315,83.30%,-0.016
09월 02일, 한화,5회말,산체스,9 박해민,8 (3-2),헛스윙 삼진,2사 1:0,이닝종료 1:0,0.64,0.099,-0.099,33.70%,-0.016
07월 08일, 롯데,4회초,박세웅,8 박해민,1 (0-0),좌익수 플라이 아웃,1사 3:2,2사 3:2,0.67,0.266,-0.167,41.40%,-0.016
09월 21일, SSG,6회초,엘리아스,9 박해민,8 (3-2),헛스윙 삼진,무사 2:0,1사 2:0,0.66,0.523,-0.257,23.40%,-0.017
